COW_code,COW_name,start_year,end_year,link_type,sovereign_COW_code,sovereign_COW_name
9740,Palmyra Is.,1862,1890,Became part of,4,Hawaii
5222,Obock,1862,1884,Became Possession of,220,France
80,Belize (British Honduras),1862,1884,Became part of,51,Jamaica
7411,Bonin Is.,1862,1876,Occupied by,740,Japan
7415,Tsushima Is.,1861,1993,Became part of,740,Japan
3291,Sicily,1861,1993,Became part of,325,Italy
8543,Banjermassin,1861,1993,Became part of,850,Indonesia
8551,Indrapuna,1861,1993,Became part of,850,Indonesia
8554,Luwu,1861,1993,Became part of,850,Indonesia
329,Two Sicilies,1861,1991,Became part of,325,Italy
761,Sikkim,1861,1949,Became protectorate of,200,United Kingdom
1001,States of America,1861,1877,Occupied by,2,United States of America
4781,Lagos,1861,1866,Became colony of,200,United Kingdom
7,Texas,1861,1865,Became part of,1002,Confederate States of America
1004,North Carolina,1861,1865,Became part of,1002,Confederate States of America
1005,Virginia,1861,1865,Became part of,1002,Confederate States of America
1006,Tennessee,1861,1865,Became part of,1002,Confederate States of America
1007,Arkansas,1861,1865,Became part of,1002,Confederate States of America
1008,Florida,1861,1865,Became part of,1002,Confederate States of America
1009,South Carolina (Palmetto Republic),1861,1865,Became part of,1002,Confederate States of America
1010,Georgia,1861,1865,Became part of,1002,Confederate States of America
1011,Alabama,1861,1865,Became part of,1002,Confederate States of America
1012,Mississippi,1861,1865,Became part of,1002,Confederate States of America
1013,Louisana,1861,1865,Became part of,1002,Confederate States of America
42,Dominican Republic (Santo Domingo),1861,1865,Became colony of,230,Spain
4326,Macina,1861,1864,Became part of,4321,Tokolor Empire
7415,Tsushima Is.,1861,1861,Occupied by,365,Russia
325S,Kingdom of Sardinia,1861,,Became part of,325,Italy
3361,Moldavia,1860,1993,Became part of,360,Romania
3362,Wallachia,1860,1993,Became part of,360,Romania
1081,Mosquito Coast,1860,1993,Became part of,93,Nicaragua
327,Papal States,1860,1993,Became part of,325,Italy
332,Modena,1860,1993,Became part of,325,Italy
335,Parma,1860,1993,Became part of,325,Italy
336,Lucca,1860,1993,Became part of,325,Italy
3271,Ancona,1860,1993,Became part of,325,Italy
1082,Bay Is.,1860,1993,Became part of,91,Honduras
2221,Roquebrune and Menton,1860,1993,Became part of,220,France
1058,Barbuda,1860,1993,Became part of,58,Antigua & Barbuda
337,Tuscany,1860,1992,Became part of,325,Italy
3381,Elba,1860,1944,Became part of,325,Italy
735,Far Eastern Republic,1860,1920,Became part of,365,Russia
7352,Vladivostok,1860,1917,Became part of,365,Russia
6066,Morocco-Melilla Neutral Zone,1860,1912,Became neutral or demilitarized zone of,600,Morocco
5106,Gwangara,1860,1898,Became part of,5107,North Gwangara
5615,Lydenburg Republic,1860,1877,Became part of,563,Transvaal
1020,San Juan Island,1860,1872,Occupied by,2,United States of America
6030,Tetuan,1860,1862,Became colony of,230,Spain
4338,Goree,1859,1993,Became part of,433,Senegal
8549,Buni,1859,1993,Became part of,850,Indonesia
1081,Mosquito Coast,1859,1993,Became part of,91,Honduras
1161,Buenos Aires,1859,1993,Became part of,160,Argentina
1168,Martin Garcia I.,1859,1993,Became part of,160,Argentina
9730,Midway Is.,1859,1993,Became colony of,2,United States of America
3375,Daghestan,1859,1992,Became part of,365,Russia
374,Chechen-Ingush Republic,1859,1991,Became part of,365,Russia
3377,Mountaineers' Republic of the North Caucusus,1859,1918,Became part of,365,Russia
900,Australia,1859,1901,Became part of,905,Queensland
905,Queensland,1859,1901,Became colony of,200,United Kingdom
4333,Cayor,1859,1895,Occupied by,220,France
9750,Johnston I.,1858,1993,Became Possession of,2,United States of America
8533,Siak,1858,1993,Became part of,850,Indonesia
4112,Corisco I.,1858,1993,Became part of,411,Equatorial Guinea
412,Rio Muni,1858,1960,Became part of,411,Equatorial Guinea
411,Equatorial Guinea (Spanish Guinea),1858,1960,Became colony of,230,Spain
9610,Clipperton I.,1858,1897,Became Possession of,220,France
5618,Zoutpansberg,1858,1877,Became part of,563,Transvaal
1016,Oregon Country,1858,1871,Became part of,1027,British Columbia
1027,British Columbia,1858,1871,Became colony of,200,United Kingdom
4501,Maryland,1857,1993,Became part of,450,Liberia
6152,Kabylie,1857,1993,Became part of,615,Algeria
6802,Perim I.,1857,1937,Became Possession of,200,United Kingdom
4327,Segu,1857,1895,Occupied by,220,France
4331,Futa Toro,1857,1895,Occupied by,220,France
4336,Sine,1857,1895,Occupied by,220,France
4337,Walo,1857,1895,Occupied by,220,France
4344,Grand Popo,1857,1894,Became Possession of,220,France
9002,Cocos (Keeling) Is.,1857,1878,Became Possession of,200,United Kingdom
8541,Bali,1856,1993,Became part of,850,Indonesia
8548,Lampong,1856,1993,Became part of,850,Indonesia
8560,Buleleng,1856,1993,Became part of,850,Indonesia
8561,Jembrana,1856,1993,Became part of,850,Indonesia
7586,Oudh,1856,1993,Became part of,750,India
562,Natal,1856,1910,Became colony of,200,United Kingdom
5012,Mombassa,1856,1887,Became part of,511,Zanzibar
5013,Pate,1856,1887,Became part of,511,Zanzibar
5301,Amhara,1855,1993,Became part of,530,Ethiopia
5302,Gondar,1855,1993,Became part of,530,Ethiopia
5303,Shoa,1855,1993,Became part of,530,Ethiopia
5304,Tigre,1855,1993,Became part of,530,Ethiopia
5305,Gojjam,1855,1993,Became part of,530,Ethiopia
4111,Annobon I.,1855,1993,Became part of,411,Equatorial Guinea
7001,Kabul,1855,1993,Became part of,700,Afghanistan
7002,Kandahar,1855,1993,Became part of,700,Afghanistan
5201,Italian East Africa,1855,1936,Became part of,530,Ethiopia
3481,Brda,1855,1918,Became part of,348,Montenegro
7583,Jubbelpore,1854,1993,Became part of,750,India
7584,Balagha,1854,1993,Became part of,750,India
7585,Nagpur,1854,1993,Became part of,750,India
6982,Kuria Muria Is.,1854,1967,Became Possession of,200,United Kingdom
3379,Aland Is.,1854,1917,Became part of,365,Russia
4325,Kaarta,1854,1893,Became part of,4321,Tokolor Empire
4338,Goree,1854,1859,Became Possession of,220,France
4338,Goree,1854,1859,Became part of,481,Gabon
3361,Moldavia,1854,1857,Occupied by,300,Austria-Hungary
3362,Wallachia,1854,1857,Occupied by,300,Austria-Hungary
3379,Aland Is.,1854,1854,Occupied by,220,France
9301,Chesterfield Is.,1853,1993,Became Possession of,220,France
9301,Chesterfield Is.,1853,1993,Became part of,930,New Caledonia and Dependencies
7581,Jhansi,1853,1993,Became part of,750,India
7582,Raipur,1853,1993,Became part of,750,India
930,New Caledonia and Dependencies,1853,1993,Became colony of,220,France
5803,St. Marie de Madagascar,1853,1878,Became colony of,220,France
7351,Southern Sakhalin I.,1853,1875,Claimed by,365,Russia
3361,Moldavia,1853,1854,Occupied by,365,Russia
3362,Wallachia,1853,1854,Occupied by,365,Russia
257,Oldenburg,1852,1918,Became part of customs union,255Z,Germany (Zollverein)
5815,Andruna,1852,1914,Became part of,5812,Mayotte
4323,Bambuk,1852,1893,Became part of,4321,Tokolor Empire
4041,Cacheu,1852,1879,Became part of,4042,Bissau
1082,Bay Is.,1852,1860,Became colony of,200,United Kingdom
1168,Martin Garcia I.,1852,1859,Became part of,1161,Buenos Aires
274,Schaumburg Lippe,1851,1918,Became part of customs union,255Z,Germany (Zollverein)
900,Australia,1851,1901,Became part of,904,Victoria
904,Victoria,1851,1901,Became colony of,200,United Kingdom
4347,Cotonou,1851,1894,Became Possession of,220,France
240,Hanover,1851,1866,Became part of customs union,255Z,Germany (Zollverein)
273,Hesse Electoral,1851,1866,Became part of customs union,255Z,Germany (Zollverein)
4534,Danish Posts (Gold Gold Coast),1850,1993,Became part of,452,Ghana
9605,Tubuai Is. (Austral Is.),1850,1880,Became protectorate of,220,France
251,Hohenzollern Sigmaringen,1850,,Became part of,255P,Prussia
250,Hohenzollern Hechingen,1850,,Became part of,255P,Prussia
7579,Gwalior (Sindhia),1849,1993,Became part of,750,India
770,Pakistan,1849,1947,Became part of,750,India
7691,Lahore (Sikhs),1849,1947,Became part of,750,India
1016,Oregon Country,1849,1866,Became part of,1028,Vancouver
3261,Republic of St. Mark,1849,1866,Became part of,300,Austria-Hungary
1028,Vancouver,1849,1866,Became colony of,200,United Kingdom
3291,Sicily,1849,1861,Became part of,329,Two Sicilies
336,Lucca,1849,1860,Became part of,337,Tuscany
1032,Turks and Caicos Is.,1848,1862 51,,,
1071,Yucatan,1848,1993,Became part of,70,Mexico
7577,Sambalpur,1848,1993,Became part of,750,India
7578,Satara,1848,1993,Became part of,750,India
705,Kazakhstan,1848,1991,Became part of,365,Russia
7070,Kazakh Greater Horde,1848,1991,Became part of,365,Russia
5642,Winburg Republic,1848,1910,Became part of,564,Orange Free State (Orange River Colony)
5531,Zwangendaba Ngoni,1848,1898,Became part of,5524,Mbelwa Ngoni
4324,Dinguiray,1848,1893,Became part of,4321,Tokolor Empire
5107,North Gwangara,1848,1860,Became part of,5106,Gwangara
5108,South Gwangara,1848,1860,Became part of,5106,Gwangara
5531,Zwangendaba Ngoni,1848,1860,Became part of,5106,Gwangara
3253,Milan,1848,1860,Became part of,300,Austria-Hungary
564,Orange Free State (Orange River Colony),1848,1854,Became colony of,200,United Kingdom
1168,Martin Garcia I.,1848,1852,Became part of,160,Argentina
3361,Moldavia,1848,1851,Occupied by,365,Russia
3362,Wallachia,1848,1851,Occupied by,365,Russia
7576,Carnul,1847,1993,Became part of,750,India
6151,Kaderist Algeria,1847,1993,Became part of,615,Algeria
6061,Alhucemas,1847,1913,Became part of,6067,Captaincy-general of north Africa
6062,Ceuta,1847,1913,Became part of,6067,Captaincy-general of north Africa
6063,Chafarinas,1847,1913,Became part of,6067,Captaincy-general of north Africa
6064,Melilla,1847,1913,Became part of,6067,Captaincy-general of north Africa
6065,Penon de Velez,1847,1913,Became part of,6067,Captaincy-general of north Africa
6067,Captaincy-general of north Africa,1847,1913,Became colony of,230,Spain
5614,British Kaffraria,1847,1866,Became colony of,200,United Kingdom
70,Mexico,1847,1848,Occupied by,2,United States of America
1014,California (Great Bear Republic),1846,1993,Became part of,2,United States of America
1016,Oregon Country,1846,1993,Became part of,2,United States of America
7507,Kashmir,1846,1947,Became part of,750,India
7708,Azad Kashmir,1846,1947,Became part of,750,India
7709,Northern Areas (of Kashmir),1846,1947,Became part of,750,India
2292,Cracow,1846,1918,Became part of,300,Austria-Hungary
8231,Labuan I.,1846,1889,Became colony of,200,United Kingdom
1016,Oregon Country,1846,1849,Became Possession of,200,United Kingdom
9552,Tongatapu,1845,1993,Became part of,955,Tonga
9553,Ha'apai,1845,1993,Became part of,955,Tonga
1065,Curacao,1845,1993,Became part of,68,Netherlands Antilles
1066,Bonaire,1845,1993,Became part of,68,Netherlands Antilles
1067,Saba,1845,1993,Became part of,68,Netherlands Antilles
1068,Sint Eustatius,1845,1993,Became part of,68,Netherlands Antilles
1069,Aruba,1845,1993,Became part of,68,Netherlands Antilles
1073,Sint Martin,1845,1993,Became part of,68,Netherlands Antilles
1074,Dutch Windward Is.,1845,1993,Became part of,68,Netherlands Antilles
7504,Tranquebar and Serampore,1845,1993,Became part of,750,India
1401,Rio Grande do Sul,1845,1993,Became part of,140,Brazil
7060,Kazakh Horde of Bukey,1845,1991,Became part of,365,Russia
68,Netherlands Antilles,1845,1954,Became colony of,210,Netherlands
7,Texas,1845,1861,Became part of,2,United States of America
1168,Martin Garcia I.,1845,1848,Occupied by,200,United Kingdom
8538,Kutei,1844,1993,Became part of,850,Indonesia
8544,Riau,1844,1993,Became part of,850,Indonesia
9602,Marquesas Is.,1844,1881,Became protectorate of,220,France
9603,Tuamotu Is.,1844,1881,Became protectorate of,220,France
9601,Society Is.,1844,1880,Became protectorate of,220,France
562,Natal,1844,1856,Became part of,561,Cape Colony
1071,Yucatan,1844,1845,Became part of,70,Mexico
413,Fernando Po (Bioko),1843,1960,Became part of,411,Equatorial Guinea
9972,St. Paul and New Amsterdam Is.,1843,1955,Became Possession of,220,France
7693,Sind,1843,1947,Became part of,750,India
5812,Mayotte,1843,1914,Became colony of,220,France
4345,Ouidah,1843,1894,Became Possession of,220,France
438,Guinea (French Guinea) (Rivieres du Sud),1843,1893,Became protectorate of,220,France
4372,Grand Bassam,1843,1871,Became Possession of,220,France
4373,Assini,1843,1871,Became Possession of,220,France
420,Gambia,1843,1866,Became colony of,200,United Kingdom
452,Ghana (Gold Coast),1843,1866,Became colony of,200,United Kingdom
5803,St. Marie de Madagascar,1843,1853,Became part of,5812,Mayotte
562,Natal,1843,1844,Became colony of,200,United Kingdom
9322,Uvea,1842,1993,Became part of,9321,Wallis and Futuna Is.
9323,Tua (Singave),1842,1993,Became part of,9321,Wallis and Futuna Is.
9324,Alo,1842,1993,Became part of,9321,Wallis and Futuna Is.
9321,Wallis and Futuna Is.,1842,1959,Became protectorate of,220,France
9321,Wallis and Futuna Is.,1842,1959,Became part of,930,New Caledonia and Dependencies
212,Luxemburg,1842,1918,Became part of customs union,255Z,Germany (Zollverein)
9606,Tahiti,1842,1903,Became part of,9601,Society Is.
5207,Mogadishu,1842,1856,Became part of,698,Oman (Muscat and Oman)
5208,Merka,1842,1856,Became part of,698,Oman (Muscat and Oman)
5209,Brava,1842,1856,Became part of,698,Oman (Muscat and Oman)
5211,Warsheikh,1842,1856,Became part of,698,Oman (Muscat and Oman)
1025,Quebec (Lower Canada),1841,1993,Became part of,20,Canada
1026,Ontario (Upper Canada),1841,1993,Became part of,20,Canada
720,Hong Kong,1841,1942,Became colony of,200,United Kingdom
20,Canada,1841,1919,Became colony of,200,United Kingdom
244,Brunswick,1841,1918,Became part of customs union,255Z,Germany (Zollverein)
252,Lippe,1841,1918,Became part of customs union,255Z,Germany (Zollverein)
671,Hejaz Sultanate,1841,1916,Became part of,640,Turkey
95,Panama,1841,1903,Became part of,100,Colombia
6255,Shilluk,1841,1882,Became part of,651,Egypt
1082,Bay Is.,1841,1852,Became part of,80,Belize
4051,Longwood,1840,1993,Became Possession of,220,France
8547,Tapanuli,1840,1993,Became part of,850,Indonesia
9971,Adelie Land,1840,1955,Claimed by,220,France
920,New Zealand,1840,1920,Became colony of,200,United Kingdom
652,Syria,1840,1918,Became part of,640,Turkey
5801,Nossi Be,1840,1896,Became colony of,220,France
5017,Vumbu Kuu,1840,1856,Became part of,698,Oman (Muscat and Oman)
1168,Martin Garcia I.,1840,1845,Became part of,160,Argentina
9621,Ducie I.,1839,1993,Became Possession of,200,United Kingdom
1094,Cocos I.,1839,1993,Became Possession of,94,Costa Rica
9621,Ducie I.,1839,1993,Became part of,9620,Pitcairn Is.
136,Bolivia-Peru Confederation,1839,1993,Became part of,135,Peru
89,United States of Central America,1839,1993,Became part of,90,Guatemala
1402,Juliana Republic,1839,1993,Became part of,140,Brazil
9620,Pitcairn Is.,1839,1993,Became colony of,200,United Kingdom
1105,San Andres and Providincial Is.,1839,1928,Claimed by,93,Nicaragua
1088,Corn Is.,1839,1916,Became part of,93,Nicaragua
481,Gabon,1839,1903,Became protectorate of,220,France
1087,Swan Is.,1839,1863,Became part of,91,Honduras
3271,Ancona,1839,1860,Became part of,327,Papal States
720,Hong Kong,1839,1841,Occupied by,200,United Kingdom
7001,Kabul,1839,1841,Occupied by,200,United Kingdom
7002,Kandahar,1839,1841,Occupied by,200,United Kingdom
1082,Bay Is.,1839,1841,Became part of,91,Honduras
6309,Kharg I.,1838,1993,Became part of,630,Iran
56,St. Lucia,1838,1960,Became part of,1055,Windward Is.
7694,Bahawalpur,1838,1947,Became part of,750,India
681,Aden,1838,1937,Became part of,750,India
5523,Mashona,1838,1870,Became part of,5522,Ndebele
5513,Barotse,1838,1863,Became part of,5514,#N/D
670,Saudi Arabia (Nejd Wahabbid Empire),1838,1843,Occupied by,651,Egypt
1168,Martin Garcia I.,1838,1840,Occupied by,220,France
6309,Kharg I.,1838,1838,Occupied by,200,United Kingdom
8534,Menangkabau,1837,1993,Became part of,850,Indonesia
5012,Mombassa,1837,1856,Became part of,698,Oman (Muscat and Oman)
900,Australia,1836,1901,Became part of,903,South Australia
903,South Australia,1836,1901,Became colony of,200,United Kingdom
247,Frankfurt,1836,1866,Became part of customs union,255Z,Germany (Zollverein)
7692,Peshawar,1836,1849,Became part of,7701,Swat
135,Peru,1836,1839,Became part of,136,Bolivia-Peru Confederation
145,Bolivia,1836,1839,Became part of,136,Bolivia-Peru Confederation
267,Baden,1835,1918,Became part of customs union,255Z,Germany (Zollverein)
620,Libya (Tripolitania Cyrenaica Fezzan),1835,1912,Became part of,640,Turkey
6201,Sanussid Cyrenaica,1835,1879,Became part of,640,Turkey
254,Nassau,1835,1866,Became part of customs union,255Z,Germany (Zollverein)
401,Madeira Isles,1834,1993,Became part of,235,Portugal
8536,Jambi,1834,1993,Became part of,850,Indonesia
7575,Coorg,1834,1993,Became part of,750,India
4042,Bissau,1834,1993,Became colony of,200,United Kingdom
255Z,Germany (Zollverein),1834,1918,,,
9551,Vava'u,1833,1993,Became part of,955,Tonga
7574,Chota Nagpur,1833,1993,Became part of,750,India
1164,South Georgia,1833,1993,Became part of,1163,Falkland Is.
1163,Falkland Is.,1833,1993,Became colony of,200,United Kingdom
1165,South Georgia and South Sandwich Is.,1833,1985,Became part of,1163,Falkland Is.
9982,South Orkney Is.,1833,1962,Became part of,1163,Falkland Is.
9983,South Shetland Is.,1833,1962,Became part of,1163,Falkland Is.
9984,South Sandwich Is.,1833,1962,Became part of,1163,Falkland Is.
57,St. Vincent and the Grenadines,1833,1960,Became part of,1055,Windward Is.
1055,Windward Is.,1833,1960,Became colony of,200,United Kingdom
55,Grenada,1833,1958,Became part of,1055,Windward Is.
780,Sri Lanka (Ceylon),1833,1948,Became colony of,200,United Kingdom
245,Bavaria,1833,1918,Became part of customs union,255Z,Germany (Zollverein)
269,Saxony,1833,1918,Became part of customs union,255Z,Germany (Zollverein)
271,Wuerttemburg,1833,1918,Became part of customs union,255Z,Germany (Zollverein)
261,Saxe Weimar,1833,1918,Became part of customs union,255Z,Germany (Zollverein)
262,Saxe Altenburg,1833,1918,Became part of customs union,255Z,Germany (Zollverein)
264,Saxe Coburg,1833,1918,Became part of customs union,255Z,Germany (Zollverein)
266,Saxe Meiningen ,1833,1918,Became part of customs union,255Z,Germany (Zollverein)
258,Reuss Older Line,1833,1918,Became part of customs union,255Z,Germany (Zollverein)
259,Reuss Younger Line,1833,1918,Became part of customs union,255Z,Germany (Zollverein)
811,Kampuchea (Cambodia),1833,1848,Occupied by,815,Vietnam
8545,Angkola,1832,1993,Became part of,850,Indonesia
8546,Mandailing,1832,1993,Became part of,850,Indonesia
3504,Samos,1832,1912,Became part of,640,Turkey
652,Syria,1832,1840,Occupied by,651,Egypt
3271,Ancona,1832,1839,Occupied by,220,France
8123,Chien Khouang,1832,,Became part of,815,Vietnam
1301,Galapagos Is.,1832,,Became colony of,130,Ecuador
400,Azores (Western Isles),1831,1993,Became part of,235,Portugal
1113,Demerara and Essequibo,1831,1993,Became part of,110,Guyana (Br. Guiana)
110,Guyana (Br. Guiana),1831,1966,Became colony of,200,United Kingdom
615,Algeria,1831,1962,Became colony of,220,France
1112,U.S. Leased Bases in Br. Guiana,1831,1940,Became part of,110,Guyana (Br. Guiana)
272,Waldeck,1831,1918,Became part of customs union,255Z,Germany (Zollverein)
3340,Scutari,1831,1912,Became part of,640,Turkey
6153,Leased Posts in Algeria,1830,1993,Became part of,615,Algeria
2111,Moresnet,1830,1914,Became neutral or demilitarized zone of,211,Belgium
5521,Rozwi,1830,1898,Became part of,5531,Zwangendaba Ngoni
6152,Kabylie,1830,1847,Became part of,6151,Kaderist Algeria
1082,Bay Is.,1830,1839,Became part of,89,United States of Central America
1082,Bay Is.,1830,1830,Occupied by,200,United Kingdom
8402,Bohol,1829,1993,Became part of,840,Philippines
900,Australia,1829,1901,Became part of,902,Western Australia
902,Western Australia,1829,1901,Became colony of,200,United Kingdom
3601,Danube Islands Neutral Zone,1829,1856,Became part of,365,Russia
413,Fernando Po (Bioko),1829,1843,Leased to,200,United Kingdom
3354,Janina,1828,1993,Became part of,350,Greece
851,West Irian (Dutch New Guinea),1828,1942,Became part of,850,Indonesia
8121,Vientiane,1828,1893,Became part of,800,Thailand
241,Anhalt Dessau,1828,1862,Became part of customs union,255Z,Germany (Zollverein)
242,Anhalt Cothen,1828,1862,Became part of customs union,255Z,Germany (Zollverein)
68,Netherlands Antilles,1828,1845,Became part of,1074,Dutch Windward Is.
1067,Saba,1828,1845,Became part of,1074,Dutch Windward Is.
1068,Sint Eustatius,1828,1845,Became part of,1074,Dutch Windward Is.
1073,Sint Martin,1828,1845,Became part of,1074,Dutch Windward Is.
1074,Dutch Windward Is.,1828,1845,Became colony of,210,Netherlands
3361,Moldavia,1828,1834,Occupied by,365,Russia
3362,Wallachia,1828,1834,Occupied by,365,Russia
4322,Timbuctu,1827,1861,Became part of,4326,Macina
4111,Annobon I.,1827,1855,Leased to,200,United Kingdom
7572,Assam,1826,1993,Became part of,750,India
7573,Kapurthala,1826,1993,Became part of,750,India
830,Singapore,1826,1946,Became part of,827,Straits Settlements
8271,Malacca,1826,1946,Became part of,827,Straits Settlements
8272,Penang,1826,1946,Became part of,827,Straits Settlements
827,Straits Settlements,1826,1942,Became colony of,200,United Kingdom
827,Straits Settlements,1826,1867,Became part of,750,India
243,Anhalt Bernburg,1826,1862,Became part of customs union,255Z,Germany (Zollverein)
2661,Saxe Hildburghausen,1826,,Became part of,266,Saxe Meiningen 
5809,Fort Dauphin,1825,1993,Became part of,580,Madagascar
8555,Bencoolen,1825,1993,Became part of,850,Indonesia
7503,Coromandel Coast Posts,1825,1993,Became part of,750,India
900,Australia,1825,1901,Became part of,906,Tasmania
906,Tasmania,1825,1901,Became colony of,200,United Kingdom
136,Bolivia-Peru Confederation,1825,1836,Became part of,145,Bolivia
8271,Malacca,1825,1826,Became Possession of,200,United Kingdom
8535,Bkulen,1824,1993,Became part of,850,Indonesia
5799,Boina,1824,1993,Became part of,5796,Ambohimanga (Merina)
7040,Kazakh Lesser Horde,1824,1991,Became part of,365,Russia
5013,Pate,1824,1856,Became part of,698,Oman (Muscat and Oman)
251,Hohenzollern Sigmaringen,1824,1849,Became part of customs union,255Z,Germany (Zollverein)
250,Hohenzollern Hechingen,1824,1849,Became part of customs union,255Z,Germany (Zollverein)
5012,Mombassa,1824,1826,Occupied by,200,United Kingdom
7571,Sirohi,1823,1993,Became part of,750,India
5798,Antemoro,1823,1993,Became part of,5796,Ambohimanga (Merina)
5526,Kamanga,1823,1898,Became part of,5524,Mbelwa Ngoni
90,Guatemala,1823,1839,Became part of,89,United States of Central America
91,Honduras,1823,1839,Became part of,89,United States of Central America
92,El Salvador,1823,1839,Became part of,89,United States of Central America
93,Nicaragua,1823,1839,Became part of,89,United States of Central America
94,Costa Rica,1823,1839,Became part of,89,United States of Central America
1087,Swan Is.,1823,1839,Became part of,89,United States of Central America
1088,Corn Is.,1823,1839,Became part of,89,United States of Central America
1094,Cocos I.,1823,1839,Became part of,89,United States of Central America
1082,Bay Is.,1823,1830,Became part of,89,United States of Central America
1408,St. Paul's Rocks,1822,1993,Became Possession of,140,Brazil
8537,Palembang,1822,1993,Became part of,850,Indonesia
7050,Kazakh Middle Horde,1822,1991,Became part of,365,Russia
270,Schwarzburg Rodolstadt,1822,1918,Became part of customs union,255Z,Germany (Zollverein)
42,Dominican Republic (Santo Domingo),1822,1844,Occupied by,41,Haiti
3354,Janina,1822,1828,Became part of,640,Turkey
89,United States of Central America,1822,1823,Became part of,70,Mexico
410,Canary Is.,1821,1993,Became part of,230,Spain
1070,Viceroyalty of New Spain,1821,1993,Became part of,70,Mexico
1166,San Juan,1821,1993,Became part of,160,Argentina
5797,Menabe,1821,1993,Became part of,5796,Ambohimanga (Merina)
6,Puerto Rico,1821,1898,Became colony of,230,Spain
6252,Funj Sultanate,1821,1882,Became part of,651,Egypt
6254,Mahdist Empire,1821,1882,Became part of,651,Egypt
5106,Gwangara,1821,1848,Became part of,5531,Zwangendaba Ngoni
5524,Mbelwa Ngoni,1821,1848,Became part of,5531,Zwangendaba Ngoni
5525,Mpezeni Ngoni,1821,1848,Became part of,5531,Zwangendaba Ngoni
5532,Ciwere (Chewa),1821,1848,Became part of,5531,Zwangendaba Ngoni
420,Gambia,1821,1843,Became part of,451,Sierra Leone
452,Ghana (Gold Coast),1821,1843,Became part of,451,Sierra Leone
8222,Kedah,1821,1841,Became part of,800,Thailand
136,Bolivia-Peru Confederation,1821,1836,Became part of,135,Peru
9982,South Orkney Is.,1821,1833,Became Possession of,200,United Kingdom
90,Guatemala,1821,1823,Became part of,70,Mexico
91,Honduras,1821,1823,Became part of,70,Mexico
92,El Salvador,1821,1823,Became part of,70,Mexico
93,Nicaragua,1821,1823,Became part of,70,Mexico
94,Costa Rica,1821,1823,Became part of,70,Mexico
1082,Bay Is.,1821,1823,Became part of,70,Mexico
1087,Swan Is.,1821,1823,Became part of,70,Mexico
1088,Corn Is.,1821,1823,Became part of,70,Mexico
1094,Cocos I.,1821,1823,Became part of,70,Mexico
4513,Banana Island,1820,1993,Became part of,451,Sierra Leone
1041,North Haiti,1820,1993,Became part of,41,Haiti
1167,Corrientes,1820,1993,Became part of,160,Argentina
696,United Arab Emirates (Trucial Oman),1820,1971,Became protectorate of,200,United Kingdom
1021,Cape Breton I.,1820,1867,Became part of,1022,Nova Scotia
1106,Malpelo I.,1819,1993,Became Possession of,100,Colombia
7532,Holkar,1819,1993,Became part of,750,India
7533,Bhopal,1819,1993,Became part of,750,India
7534,Dhar,1819,1993,Became part of,750,India
7538,Rewa,1819,1993,Became part of,750,India
7541,Bilaspur,1819,1993,Became part of,750,India
7542,Loharu,1819,1993,Became part of,750,India
7543,Malerkotla,1819,1993,Became part of,750,India
7544,Sirmur,1819,1993,Became part of,750,India
7545,Suket,1819,1993,Became part of,750,India
7546,Garwahl,1819,1993,Became part of,750,India
7547,Indore,1819,1993,Became part of,750,India
7548,Baghelkand,1819,1993,Became part of,750,India
7549,Bundelkand,1819,1993,Became part of,750,India
7551,Malwah,1819,1993,Became part of,750,India
1105,San Andres and Providincial Is.,1819,1928,Claimed by,100,Colombia
268,Schwarzburg Sonderhausen,1819,1918,Became part of customs union,255Z,Germany (Zollverein)
5803,St. Marie de Madagascar,1819,1896,Became Possession of,220,France
1008,Florida,1819,1861,Became part of,2,United States of America
700,Afghanistan,1819,1855,Became part of,7001,Kabul
5803,St. Marie de Madagascar,1819,1843,Became part of,585,Reunion
95,Panama,1819,1840,Became part of,100,Colombia
9983,South Shetland Is.,1819,1833,Became Possession of,200,United Kingdom
101,Venezuela,1819,1830,Became part of,100,Colombia
130,Ecuador,1819,1830,Became part of,100,Colombia
8525,Sambas,1818,1993,Became part of,850,Indonesia
7511,Bikaner,1818,1993,Became part of,750,India
7512,Jaipur,1818,1993,Became part of,750,India
7514,Kishangarh,1818,1993,Became part of,750,India
7515,Lawa,1818,1993,Became part of,750,India
7516,Jodhpur,1818,1993,Became part of,750,India
7517,Jaisalmer,1818,1993,Became part of,750,India
7518,Dholpur,1818,1993,Became part of,750,India
7522,Banswara,1818,1993,Became part of,750,India
7523,Dungarpur,1818,1993,Became part of,750,India
7524,Dartabgarh,1818,1993,Became part of,750,India
7525,Kushalgar,1818,1993,Became part of,750,India
7526,Bundi,1818,1993,Became part of,750,India
7527,Tonk,1818,1993,Became part of,750,India
7528,Partabgarh,1818,1993,Became part of,750,India
7529,Shahpura,1818,1993,Became part of,750,India
7531,Katiawar,1818,1993,Became part of,750,India
7535,Dewas,1818,1993,Became part of,750,India
7539,Sawant-Wari,1818,1993,Became part of,750,India
7552,Khaipur,1818,1993,Became part of,750,India
7553,Idar,1818,1993,Became part of,750,India
7554,Saugor,1818,1993,Became part of,750,India
7555,Damoh,1818,1993,Became part of,750,India
7556,Berar,1818,1993,Became part of,750,India
7557,Khandesh,1818,1993,Became part of,750,India
