currency,year,reporting,modified_currency
portuguese escudo,1911,guinea bissau,portuguese escudo
portuguese escudo,1912,guinea bissau,portuguese escudo
portuguese escudo,1913,guinea bissau,portuguese escudo
portuguese escudo,1914,guinea bissau,portuguese escudo
portuguese escudo,1915,guinea bissau,portuguese escudo
portuguese escudo,1916,guinea bissau,portuguese escudo
portuguese escudo,1917,guinea bissau,portuguese escudo
portuguese escudo,1918,guinea bissau,portuguese escudo
portuguese escudo,1919,guinea bissau,portuguese escudo
portuguese escudo,1920,guinea bissau,portuguese escudo
portuguese escudo,1921,guinea bissau,portuguese escudo
portuguese escudo,1922,guinea bissau,portuguese escudo
portuguese escudo,1923,guinea bissau,portuguese escudo
portuguese escudo,1924,guinea bissau,portuguese escudo
portuguese escudo,1925,guinea bissau,portuguese escudo
portuguese escudo,1926,guinea bissau,portuguese escudo
portuguese escudo,1927,guinea bissau,portuguese escudo
portuguese escudo,1928,guinea bissau,portuguese escudo
portuguese escudo,1929,guinea bissau,portuguese escudo
portuguese escudo,1930,guinea bissau,portuguese escudo
portuguese escudo,1931,guinea bissau,portuguese escudo
portuguese escudo,1932,guinea bissau,portuguese escudo
portuguese escudo,1933,guinea bissau,portuguese escudo
portuguese escudo,1934,guinea bissau,portuguese escudo
portuguese escudo,1935,guinea bissau,portuguese escudo
portuguese escudo,1936,guinea bissau,portuguese escudo
portuguese escudo,1937,guinea bissau,portuguese escudo
portuguese escudo,1938,guinea bissau,portuguese escudo
sterling pound,1832,guyana,sterling pound
sterling pound,1833,guyana,sterling pound
sterling pound,1834,guyana,sterling pound
sterling pound,1835,guyana,sterling pound
sterling pound,1836,guyana,sterling pound
sterling pound,1837,guyana,sterling pound
sterling pound,1838,guyana,sterling pound
sterling pound,1839,guyana,sterling pound
sterling pound,1840,guyana,sterling pound
sterling pound,1841,guyana,sterling pound
sterling pound,1842,guyana,sterling pound
sterling pound,1843,guyana,sterling pound
sterling pound,1844,guyana,sterling pound
sterling pound,1845,guyana,sterling pound
sterling pound,1846,guyana,sterling pound
sterling pound,1847,guyana,sterling pound
sterling pound,1848,guyana,sterling pound
sterling pound,1849,guyana,sterling pound
haitian gourde,1895,haiti,haitian gourde
haitian gourde,1896,haiti,haitian gourde
haitian gourde,1897,haiti,haitian gourde
haitian gourde,1898,haiti,haitian gourde
haitian gourde,1899,haiti,haitian gourde
haitian gourde,1900,haiti,haitian gourde
haitian gourde,1901,haiti,haitian gourde
dollars,1836,hawaii,hawaiian dollar
dollars,1837,hawaii,hawaiian dollar
dollars,1838,hawaii,hawaiian dollar
dollars,1839,hawaii,hawaiian dollar
dollars,1840,hawaii,hawaiian dollar
dollars,1841,hawaii,hawaiian dollar
dollars,1842,hawaii,hawaiian dollar
dollars,1843,hawaii,hawaiian dollar
dollars,1844,hawaii,hawaiian dollar
dollars,1845,hawaii,hawaiian dollar
dollars,1846,hawaii,hawaiian dollar
dollars,1847,hawaii,hawaiian dollar
dollars,1848,hawaii,hawaiian dollar
dollars,1849,hawaii,hawaiian dollar
dollars,1850,hawaii,hawaiian dollar
dollars,1851,hawaii,hawaiian dollar
dollars,1852,hawaii,hawaiian dollar
dollars,1853,hawaii,hawaiian dollar
dollars,1854,hawaii,hawaiian dollar
dollars,1855,hawaii,hawaiian dollar
dollars,1856,hawaii,hawaiian dollar
dollars,1857,hawaii,hawaiian dollar
dollars,1858,hawaii,hawaiian dollar
dollars,1859,hawaii,hawaiian dollar
dollars,1860,hawaii,hawaiian dollar
dollars,1861,hawaii,hawaiian dollar
dollars,1862,hawaii,hawaiian dollar
dollars,1863,hawaii,hawaiian dollar
dollars,1864,hawaii,hawaiian dollar
dollars,1865,hawaii,hawaiian dollar
dollars,1866,hawaii,hawaiian dollar
dollars,1867,hawaii,hawaiian dollar
dollars,1868,hawaii,hawaiian dollar
dollars,1869,hawaii,hawaiian dollar
dollars,1870,hawaii,hawaiian dollar
dollars,1871,hawaii,hawaiian dollar
dollars,1872,hawaii,hawaiian dollar
dollars,1873,hawaii,hawaiian dollar
dollars,1874,hawaii,hawaiian dollar
dollars,1875,hawaii,hawaiian dollar
dollars,1876,hawaii,hawaiian dollar
dollars,1877,hawaii,hawaiian dollar
dollars,1878,hawaii,hawaiian dollar
dollars,1879,hawaii,hawaiian dollar
dollars,1880,hawaii,hawaiian dollar
dollars,1881,hawaii,hawaiian dollar
dollars,1882,hawaii,hawaiian dollar
dollars,1883,hawaii,hawaiian dollar
dollars,1884,hawaii,hawaiian dollar
dollars,1885,hawaii,hawaiian dollar
dollars,1886,hawaii,hawaiian dollar
dollars,1887,hawaii,hawaiian dollar
dollars,1888,hawaii,hawaiian dollar
dollars,1889,hawaii,hawaiian dollar
dollars,1890,hawaii,hawaiian dollar
dollars,1891,hawaii,hawaiian dollar
dollars,1892,hawaii,hawaiian dollar
dollars,1893,hawaii,hawaiian dollar
dollars,1894,hawaii,hawaiian dollar
dollars,1895,hawaii,hawaiian dollar
dollars,1896,hawaii,hawaiian dollar
dollars,1897,hawaii,hawaiian dollar
gold pesos,1900,honduras,honduran gold peso
gold pesos,1901,honduras,honduran gold peso
gold pesos,1902,honduras,honduran gold peso
gold pesos,1903,honduras,honduran gold peso
gold pesos,1904,honduras,honduran gold peso
gold pesos,1905,honduras,honduran gold peso
gold pesos,1906,honduras,honduran gold peso
gold pesos,1907,honduras,honduran gold peso
gold pesos,1908,honduras,honduran gold peso
gold pesos,1909,honduras,honduran gold peso
gold pesos,1910,honduras,honduran gold peso
gold pesos,1911,honduras,honduran gold peso
gold pesos,1912,honduras,honduran gold peso
gold pesos,1913,honduras,honduran gold peso
indian rupee,1832,india,indian rupee
indian rupee,1833,india,indian rupee
indian rupee,1834,india,indian rupee
indian rupee,1835,india,indian rupee
indian rupee,1836,india,indian rupee
indian rupee,1837,india,indian rupee
indian rupee,1838,india,indian rupee
indian rupee,1839,india,indian rupee
indian rupee,1840,india,indian rupee
sterling pound,1832,jamaica,sterling pound
sterling pound,1833,jamaica,sterling pound
sterling pound,1834,jamaica,sterling pound
sterling pound,1835,jamaica,sterling pound
sterling pound,1836,jamaica,sterling pound
sterling pound,1837,jamaica,sterling pound
sterling pound,1838,jamaica,sterling pound
sterling pound,1839,jamaica,sterling pound
sterling pound,1840,jamaica,sterling pound
sterling pound,1841,jamaica,sterling pound
sterling pound,1842,jamaica,sterling pound
sterling pound,1843,jamaica,sterling pound
sterling pound,1844,jamaica,sterling pound
sterling pound,1845,jamaica,sterling pound
sterling pound,1846,jamaica,sterling pound
sterling pound,1847,jamaica,sterling pound
sterling pound,1848,jamaica,sterling pound
sterling pound,1849,jamaica,sterling pound
sterling pound,1850,jamaica,sterling pound
sterling pound,1851,jamaica,sterling pound
sterling pound,1852,jamaica,sterling pound
sterling pound,1853,jamaica,sterling pound
sterling pound,1854,jamaica,sterling pound
sterling pound,1855,jamaica,sterling pound
sterling pound,1856,jamaica,sterling pound
sterling pound,1857,jamaica,sterling pound
sterling pound,1858,jamaica,sterling pound
sterling pound,1859,jamaica,sterling pound
sterling pound,1860,jamaica,sterling pound
japanese yen,1860,japan,japanese yen
japanese yen,1861,japan,japanese yen
japanese yen,1862,japan,japanese yen
japanese yen,1863,japan,japanese yen
japanese yen,1864,japan,japanese yen
japanese yen,1865,japan,japanese yen
japanese yen,1866,japan,japanese yen
japanese yen,1867,japan,japanese yen
german mark,1891,kamerun,german mark
german mark,1892,kamerun,german mark
german mark,1893,kamerun,german mark
german mark,1894,kamerun,german mark
german mark,1895,kamerun,german mark
german mark,1896,kamerun,german mark
german mark,1897,kamerun,german mark
german mark,1898,kamerun,german mark
rupees,1833,mauritius,indian rupee
rupees,1834,mauritius,indian rupee
rupees,1835,mauritius,indian rupee
rupees,1836,mauritius,indian rupee
rupees,1837,mauritius,indian rupee
rupees,1838,mauritius,indian rupee
rupees,1839,mauritius,indian rupee
rupees,1840,mauritius,indian rupee
rupees,1841,mauritius,indian rupee
rupees,1842,mauritius,indian rupee
rupees,1843,mauritius,indian rupee
new zealand pound,1841,new zealand,new zealand pound
new zealand pound,1842,new zealand,new zealand pound
new zealand pound,1843,new zealand,new zealand pound
new zealand pound,1844,new zealand,new zealand pound
new zealand pound,1845,new zealand,new zealand pound
new zealand pound,1846,new zealand,new zealand pound
new zealand pound,1847,new zealand,new zealand pound
new zealand pound,1848,new zealand,new zealand pound
new zealand pound,1849,new zealand,new zealand pound
pounds,1832,newfoundland,sterling pound
pounds,1833,newfoundland,sterling pound
pounds,1834,newfoundland,sterling pound
pounds,1835,newfoundland,sterling pound
pounds,1836,newfoundland,sterling pound
pounds,1837,newfoundland,sterling pound
pounds,1838,newfoundland,sterling pound
pounds,1839,newfoundland,sterling pound
pounds,1840,newfoundland,sterling pound
pounds,1841,newfoundland,sterling pound
pounds,1842,newfoundland,sterling pound
pounds,1843,newfoundland,sterling pound
pounds,1844,newfoundland,sterling pound
pounds,1845,newfoundland,sterling pound
pounds,1846,newfoundland,sterling pound
pounds,1847,newfoundland,sterling pound
pounds,1848,newfoundland,sterling pound
pounds,1849,newfoundland,sterling pound
pounds,1850,newfoundland,sterling pound
norvegian krone,1856,norway,norwegian krone
norvegian krone,1857,norway,norwegian krone
norvegian krone,1858,norway,norwegian krone
norvegian krone,1859,norway,norwegian krone
norvegian krone,1860,norway,norwegian krone
norvegian krone,1861,norway,norwegian krone
norvegian krone,1862,norway,norwegian krone
norvegian krone,1863,norway,norwegian krone
paper rubels,1815,russia,russian ruble
paper rubels,1816,russia,russian ruble
paper rubels,1817,russia,russian ruble
paper rubels,1818,russia,russian ruble
paper rubels,1819,russia,russian ruble
paper rubels,1820,russia,russian ruble
paper rubels,1821,russia,russian ruble
paper rubels,1822,russia,russian ruble
paper rubels,1823,russia,russian ruble
paper rubels,1824,russia,russian ruble
paper rubels,1825,russia,russian ruble
paper rubels,1826,russia,russian ruble
paper rubels,1827,russia,russian ruble
paper rubels,1828,russia,russian ruble
paper rubels,1829,russia,russian ruble
paper rubels,1830,russia,russian ruble
paper rubels,1831,russia,russian ruble
straits dollars,1904,sabah,straits settlements dollar
straits dollars,1905,sabah,straits settlements dollar
straits dollars,1906,sabah,straits settlements dollar
straits dollars,1907,sabah,straits settlements dollar
